time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
176580.0000 0.1094 -0.1471 0.0028 2.7820 2.5623 2.6665
176590.0000 0.1984 0.0136 0.0934 2.5310 2.6838 2.7484
176600.0000 0.0305 0.0237 -0.1059 2.5212 2.4885 2.7205
176610.0000 0.0342 0.1293 0.0113 2.5022 2.5494 2.7784
176620.0000 0.1049 0.1750 -0.0841 2.7334 2.5831 2.6516
176630.0000 0.0145 0.2167 0.0882 2.7652 2.6379 2.8468
176640.0000 0.0460 0.0539 0.0534 2.7297 2.7472 2.6325
176650.0000 -0.0352 -0.0236 0.1005 2.6397 2.5752 2.7336
176660.0000 -0.0454 0.0479 0.0295 2.7168 2.5865 2.7594
176670.0000 -0.2318 0.0629 0.0024 2.7560 2.7154 2.7957
176680.0000 0.1183 -0.1031 0.0043 2.5598 2.6516 2.7754
176690.0000 0.1352 -0.1218 0.0954 2.6117 2.6939 2.6248
176700.0000 -0.0321 -0.2804 0.0765 2.7495 2.6504 2.7787
176710.0000 0.2059 0.0471 0.1310 2.7917 2.5985 2.7675
176720.0000 0.2562 -0.0091 0.1381 2.6956 2.6338 2.8081
176730.0000 0.1708 0.0562 -0.1758 2.7058 2.6722 2.6477
176740.0000 0.0923 0.1619 -0.0566 2.6508 2.7478 2.8506
176750.0000 0.1982 -0.1275 -0.1141 2.6343 2.5951 2.7371
176760.0000 0.0939 0.0001 -0.0518 2.5413 2.6369 2.7708
176770.0000 0.1795 -0.0156 0.0807 2.5982 2.6062 2.8306
176780.0000 0.1113 -0.2422 -0.0744 2.6796 2.6923 2.5876
176790.0000 -0.0604 -0.1896 0.1479 2.6641 2.5732 2.6379
176800.0000 0.0336 -0.0429 -0.0166 2.7458 2.6463 2.8488
176810.0000 0.1314 -0.0135 -0.1213 2.8211 2.7957 2.8565
176820.0000 0.0214 -0.1239 0.1657 2.7082 2.6361 2.9070
176830.0000 0.0027 -0.1732 0.1221 2.8535 2.6907 2.7248
176840.0000 0.0301 -0.0744 0.0711 2.8086 2.7350 2.7195
176850.0000 -0.0273 -0.0704 0.0461 2.7257 2.8371 2.6768
176860.0000 -0.0848 -0.0195 -0.0121 2.8617 2.6856 2.8283
176870.0000 -0.0537 -0.0113 -0.1700 2.7655 2.5903 2.7461
176880.0000 -0.0592 -0.2271 0.0595 2.8077 2.6337 2.7944
176890.0000 0.0033 -0.0161 -0.1834 2.8060 2.5339 2.7840
176900.0000 0.0285 0.0481 0.0485 2.8229 2.6413 2.8376
176910.0000 -0.1073 -0.0053 0.0050 2.6396 2.7892 2.8421
176920.0000 0.0700 -0.0652 -0.1318 2.6772 2.7161 2.8535
176930.0000 0.1261 -0.0486 -0.0359 2.8328 2.8798 2.8691
176940.0000 0.0081 0.0155 -0.0790 2.6963 2.8690 2.5921
176950.0000 0.0060 -0.0693 -0.0128 2.6904 2.9665 2.5902
176960.0000 0.1665 0.2024 -0.0775 2.7650 2.9286 2.5113
176970.0000 0.1337 -0.0340 0.0913 2.9403 2.7482 2.6239
176980.0000 -0.0233 0.0552 0.1828 2.8392 2.6241 2.6783
176990.0000 0.1384 0.0122 0.0529 2.9035 2.7365 2.6543
177000.0000 0.0626 -0.0077 0.0875 2.9728 2.5556 2.7409
177010.0000 -0.0582 -0.0109 -0.1016 2.6811 2.7637 2.8288
177020.0000 0.1252 0.0667 0.1634 2.7389 2.7052 2.8780
177030.0000 0.1290 -0.0055 0.0674 2.6514 2.5519 2.8730
177040.0000 0.2035 0.0266 -0.0746 2.7541 2.7243 2.7670
177050.0000 0.1725 0.0425 -0.0319 2.7253 2.6758 2.9730
177060.0000 0.0068 0.0167 -0.0863 2.9629 2.7269 2.8433
177070.0000 0.2141 -0.1622 -0.0337 2.8392 2.5469 2.7615
177080.0000 0.1602 -0.0012 0.0093 2.7074 2.7310 2.8548
177090.0000 0.0879 0.2192 0.0742 2.7303 2.4624 2.7375
177100.0000 0.1337 0.0208 0.0868 2.8696 2.6145 2.8110
177110.0000 0.1240 0.1031 -0.0820 2.7163 2.7624 2.6643
177120.0000 0.1455 0.1150 -0.0071 2.7650 2.6057 2.6746
177130.0000 0.2369 0.0080 -0.0919 2.6709 2.6082 2.7677
177140.0000 0.1900 0.1304 -0.1618 2.9130 2.7172 2.7954
177150.0000 0.2567 -0.0129 -0.0811 2.8079 2.6797 2.8104
177160.0000 0.2164 0.0118 -0.2135 2.8549 2.7424 2.9077
177170.0000 0.0884 0.0090 -0.1356 2.6637 2.6711 2.5976
177180.0000 0.0357 0.1199 -0.0290 2.9231 2.6727 2.8004
177190.0000 0.2012 0.0952 -0.0609 2.7919 2.6920 2.7613
177200.0000 0.1018 -0.0697 -0.0188 2.9681 2.6059 2.8675
177210.0000 0.1437 -0.0735 -0.1001 2.9685 2.6076 2.7471
177220.0000 0.0207 0.0478 -0.1026 2.7304 2.7236 2.8393
177230.0000 0.0938 -0.0508 -0.2469 2.8511 2.5585 2.7011
177240.0000 0.1262 -0.1253 -0.2170 2.8173 2.6558 2.6306
177250.0000 0.1053 0.0018 -0.2709 2.7087 2.6109 2.8217
177260.0000 -0.1493 -0.1917 -0.1157 2.7286 2.7869 2.9759
177270.0000 -0.1778 -0.0839 -0.0915 2.6847 2.5983 2.7335
177280.0000 0.0157 -0.2066 -0.2568 2.6963 2.5484 2.8503
177290.0000 -0.0220 -0.0117 -0.1490 2.7552 2.6699 2.8584
177300.0000 0.0143 -0.2363 0.0127 2.6530 2.6196 3.0876
177310.0000 0.0520 -0.1135 0.0153 2.7776 2.6083 3.0011
177320.0000 -0.0293 -0.0852 0.0934 2.7790 2.7518 2.7260
177330.0000 0.0620 -0.1428 0.0059 2.8084 2.7505 2.7186
177340.0000 -0.0238 -0.0881 0.0470 2.9077 2.8531 2.7507
177350.0000 0.0840 -0.1386 0.0290 2.6238 2.6361 2.7180
177360.0000 0.0545 0.0079 -0.0902 2.7010 2.5079 2.5861
177370.0000 -0.1411 0.0335 0.0512 2.8043 2.5908 2.5574
177380.0000 -0.0698 0.0673 0.0910 2.7942 2.6246 2.6808
177390.0000 -0.0336 0.1029 0.0853 2.9278 2.6016 2.7335
177400.0000 -0.0445 0.0307 -0.0006 2.9288 2.5461 2.6880
177410.0000 0.0758 0.0296 0.0675 2.8803 2.7064 2.5883
177420.0000 0.0816 0.0166 0.1349 2.7962 2.7761 2.6690
177430.0000 0.1260 0.1355 0.0756 2.5401 2.6840 2.6671
177440.0000 0.3486 0.1597 0.1680 2.6751 2.6552 2.4835
177450.0000 0.2719 0.1192 0.1836 2.7632 2.7050 2.6023
177460.0000 0.1565 0.0690 0.1753 2.5762 2.5891 2.6016
177470.0000 0.0134 0.0647 0.2186 2.6567 2.7116 2.6587
177480.0000 0.0166 0.0651 0.2647 2.5266 2.8957 2.7899
177490.0000 0.0335 0.1347 0.1945 2.5813 2.9108 2.6650
177500.0000 0.0794 0.1993 0.1372 2.6464 2.6743 2.6854
177510.0000 -0.1206 0.0995 -0.1210 2.7245 2.8338 2.8582
177520.0000 -0.0766 0.0615 0.0018 2.7374 2.7113 2.6678
177530.0000 0.0119 0.2734 0.0925 2.7259 2.7570 2.7315
177540.0000 0.0151 0.1847 0.0998 2.6324 2.6984 2.7375
177550.0000 0.1506 0.1343 0.1305 2.7359 2.7023 2.8973
177560.0000 -0.0645 0.0310 0.0961 2.9279 2.7618 2.6785
177570.0000 0.0404 0.0848 0.2186 2.6294 2.6745 2.6105
177580.0000 0.0507 0.1644 0.1843 2.6581 2.6645 2.6515
177590.0000 -0.1435 0.1065 0.0803 2.7247 2.4655 2.5819
177600.0000 -0.1897 0.0503 -0.0680 2.6892 2.7182 2.7337
177610.0000 -0.1582 -0.0629 0.0776 2.7757 2.7659 2.7424
177620.0000 -0.2314 0.0708 0.0909 2.8337 2.7659 2.5791
177630.0000 -0.2199 0.0938 -0.1204 2.6453 2.7351 2.7726
177640.0000 0.0211 0.1411 -0.2739 2.7247 2.8189 2.5063
177650.0000 -0.1653 0.0471 -0.1154 2.6887 2.9524 2.5883
177660.0000 -0.1369 0.1409 -0.0191 2.5974 2.6620 2.5292
177670.0000 -0.1700 0.0562 -0.0430 2.5034 2.7060 2.6886
177680.0000 0.1058 0.0842 -0.0581 2.6324 2.7111 2.7740
177690.0000 -0.0808 0.1098 0.0104 2.5916 2.7584 2.6589
177700.0000 0.0554 0.0747 0.0644 2.7042 2.6223 2.6524
177710.0000 0.0593 0.1687 -0.0155 2.6946 2.8639 2.7319
177720.0000 -0.0125 -0.0742 0.1119 2.6385 2.6897 2.6216
177730.0000 -0.1183 0.0393 0.1668 2.7649 2.7422 2.7760
177740.0000 -0.0449 0.0742 0.0490 2.5936 2.7657 2.7014
177750.0000 -0.0168 0.0497 0.1785 2.8084 2.8028 2.9316
177760.0000 -0.0810 0.0576 0.1151 2.6091 2.6400 2.6268
177770.0000 0.0510 0.1005 -0.0329 2.6403 2.8410 2.6727
177780.0000 -0.1278 0.0266 -0.0535 2.8047 2.7098 2.6790
177790.0000 -0.2644 0.0302 -0.0417 2.9259 2.7380 2.6667
177800.0000 -0.2512 0.0383 0.2435 2.7134 2.8720 2.8045
177810.0000 -0.2125 0.0792 -0.0383 2.7152 2.6733 2.6048
177820.0000 -0.0172 -0.0790 0.0758 2.6266 2.8329 2.6931
177830.0000 0.0074 -0.1881 0.1429 2.7156 2.6870 2.8574
177840.0000 0.0256 -0.2045 0.0392 2.6157 2.7395 2.8174
177850.0000 -0.0065 0.0469 0.1907 2.7965 2.6128 2.8199
177860.0000 -0.1518 -0.0492 0.1249 2.8433 2.7470 2.6419
177870.0000 -0.2587 -0.0072 0.0948 2.6258 2.7061 2.6857
177880.0000 -0.1944 0.0761 0.0169 2.6122 2.6735 2.7724
177890.0000 -0.1124 0.0058 -0.0936 2.6507 2.6045 2.6702
177900.0000 0.0153 0.0518 0.0319 2.8984 2.5253 2.7340
177910.0000 0.1712 -0.0402 0.2067 2.8024 2.6163 2.8450
177920.0000 0.0230 -0.0372 0.0297 2.7384 2.8006 2.8139
177930.0000 0.0342 -0.1168 0.1125 2.5785 2.5494 2.5875
177940.0000 0.0891 -0.1248 0.0869 2.6273 2.7189 2.6974
177950.0000 0.1343 -0.0826 0.1120 2.6335 2.6200 2.7400
177960.0000 0.0223 0.0051 0.0987 2.7468 2.5493 2.6971
177970.0000 0.1091 -0.1571 0.0904 2.5793 2.5921 2.5329
177980.0000 0.0580 -0.1423 -0.0693 2.4159 2.5552 2.4643
177990.0000 0.0028 -0.1089 0.0708 2.6171 2.4854 2.5047
178000.0000 0.0449 0.0081 -0.1195 2.3401 2.5336 2.6165
178010.0000 0.0526 -0.0796 0.1652 2.6410 2.5714 2.7042
178020.0000 0.1131 -0.0682 -0.0795 2.6095 2.6684 2.6810
178030.0000 0.0655 -0.1015 0.1108 2.7361 2.7374 2.7764
178040.0000 -0.0715 -0.1943 0.2654 2.6858 2.6917 2.7585
178050.0000 -0.0262 -0.0108 0.1187 2.7699 2.6889 2.8181
178060.0000 -0.0200 -0.0838 0.1187 2.7040 2.7580 2.6346
178070.0000 -0.0828 0.0359 0.1616 2.7665 2.7136 2.9323
178080.0000 0.0029 0.0079 0.1441 2.6978 2.6608 2.6947
178090.0000 0.0387 0.0874 0.1156 2.6984 2.6496 2.7268
178100.0000 -0.0262 0.0342 0.1297 2.6679 2.8195 2.7241
178110.0000 -0.0877 -0.1431 0.1004 2.8063 2.6173 2.7804
178120.0000 -0.0933 0.0039 0.2642 2.6429 2.7378 2.6204
178130.0000 -0.2404 -0.1730 0.0033 2.6204 2.8067 2.8878
178140.0000 -0.0137 -0.0162 0.0270 2.5587 2.8215 2.6427
178150.0000 -0.1751 0.1150 0.0415 2.6594 2.7267 2.6443
178160.0000 -0.1006 0.0563 0.0681 2.6472 2.6932 2.7095
178170.0000 -0.1693 -0.0709 0.1678 2.7675 2.7870 2.6734
178180.0000 -0.1108 0.1321 0.1427 2.8694 2.9438 2.6481
178190.0000 -0.1993 -0.0071 0.1500 2.7189 2.7991 2.6415
178200.0000 -0.0928 -0.0870 0.0702 2.6929 2.8196 2.6298
178210.0000 -0.1472 0.0497 -0.1179 2.7703 2.8372 2.7463
178220.0000 -0.0293 -0.0082 0.2937 2.6017 2.8108 2.7093
178230.0000 -0.0962 -0.0881 0.2485 2.6947 2.8591 2.7578
178240.0000 -0.1864 -0.0508 0.0540 2.7478 2.8629 2.6736
178250.0000 -0.2704 -0.1190 0.0375 2.7045 2.8441 2.6319
178260.0000 -0.1788 0.1138 0.0809 2.7853 2.8301 2.9466
178270.0000 -0.2693 -0.0542 0.0727 2.8313 2.8045 2.8984
178280.0000 -0.1832 0.0769 0.0042 2.6480 2.7449 2.7056
178290.0000 -0.1179 0.0127 -0.0011 2.5635 2.6772 2.6502
178300.0000 -0.1023 -0.0744 -0.0384 2.6941 2.7846 2.7050
178310.0000 -0.1022 0.0347 -0.1773 2.6594 2.7087 2.6901
178320.0000 -0.0547 -0.0608 -0.1081 2.8455 2.7190 2.8375
178330.0000 -0.0712 -0.1199 -0.0522 2.8291 2.9280 2.8656
178340.0000 -0.1332 -0.1337 0.1919 2.7267 2.8294 2.7298
178350.0000 -0.2115 -0.1636 -0.0111 2.5926 2.7262 2.5883
178360.0000 -0.0624 -0.1984 -0.0454 2.8496 2.6297 2.5818
178370.0000 -0.0284 -0.2417 -0.0137 2.7148 2.6910 2.6523
178380.0000 -0.0342 -0.0745 0.1589 2.6252 2.6639 2.7141
178390.0000 -0.3307 -0.0652 -0.0216 2.6895 2.7732 2.5686
178400.0000 0.0034 0.0282 0.0749 2.6375 2.6162 2.7029
178410.0000 0.1178 0.0242 0.0579 2.6733 2.6284 2.6309
178420.0000 0.0635 -0.0767 0.1110 2.5584 2.8181 2.6737
178430.0000 0.1893 -0.1259 0.1359 2.4549 2.7088 2.5874
178440.0000 0.1401 -0.0597 0.1286 2.6254 2.4724 2.6625
178450.0000 0.0850 0.0791 0.1214 2.7057 2.8246 2.7783
178460.0000 0.0738 -0.1063 0.1012 2.7446 2.6512 2.6700
178470.0000 -0.0600 -0.0610 0.0950 2.7336 2.7497 2.6170
178480.0000 -0.0542 -0.0200 0.0359 2.7041 2.6308 2.7942
178490.0000 0.0030 0.1067 0.0313 2.6223 2.6724 2.5641
178500.0000 0.0156 0.1076 0.0207 2.6390 2.6879 2.7763
178510.0000 0.0948 0.0681 0.0807 2.7261 2.7639 2.7571
178520.0000 0.1442 -0.0393 0.2020 2.5613 2.8094 2.5286
178530.0000 0.0728 0.0898 0.0629 2.7706 2.7718 2.8542
178540.0000 0.0808 0.1952 0.0355 2.7717 2.6922 2.8176
178550.0000 0.0123 0.1028 0.1564 2.7917 2.6080 2.8678
178560.0000 -0.0142 0.0178 -0.0219 2.8769 2.8943 2.7732
178570.0000 0.0991 0.1611 -0.0226 2.6725 2.6799 2.8603
178580.0000 -0.0091 0.3096 0.0084 2.7442 2.6889 2.8299
178590.0000 -0.0266 0.1439 0.0098 2.8101 2.7231 2.7471
178600.0000 0.0067 0.1203 0.2240 2.6658 2.8088 2.6622
178610.0000 0.0413 0.0541 0.1396 2.6197 2.7936 2.8121
178620.0000 0.1304 0.2104 0.0613 2.6296 2.7320 2.6275
178630.0000 0.0838 0.1139 0.0664 2.5389 2.7019 2.5483
178640.0000 0.1604 0.1591 0.0919 2.8693 2.8638 2.8586
178650.0000 0.0813 0.1894 0.0724 2.8142 2.8214 2.7172
178660.0000 0.0955 0.3080 -0.1031 2.9580 2.7699 2.8165
178670.0000 -0.0024 0.1756 0.1415 2.7241 2.5931 2.7816
178680.0000 0.1322 0.1357 -0.0223 2.9429 2.7256 2.8404
178690.0000 0.1358 0.1102 0.0664 2.7446 2.6945 2.7871
178700.0000 -0.1637 0.0794 0.0846 2.7339 2.6054 2.7049
178710.0000 -0.0372 0.1466 0.1165 2.7158 2.7291 2.9017
178720.0000 0.1057 0.0985 0.0156 2.6799 2.7293 2.6879
178730.0000 0.1577 0.1379 0.0343 2.6951 2.6485 2.6833
178740.0000 0.1581 0.2007 -0.1251 2.7818 2.6107 2.6746
178750.0000 0.0396 -0.0560 -0.1106 2.6381 2.6544 2.5368
178760.0000 0.1531 -0.0236 -0.1315 2.7122 2.8007 2.6840
178770.0000 0.0233 0.1204 -0.1268 2.7510 2.7749 2.6637
178780.0000 0.0883 0.1385 -0.2075 2.8243 2.7496 2.6171
178790.0000 0.0316 0.1104 -0.0891 2.7717 2.7665 2.8642
178800.0000 -0.1503 -0.0172 -0.1310 2.6740 2.6813 2.7610
178810.0000 0.0174 0.0425 -0.2034 2.7504 2.7634 2.7498
178820.0000 -0.0246 0.1176 -0.0892 2.6986 2.8109 2.7218
178830.0000 -0.0017 0.0979 0.1208 2.7421 2.7728 2.8372
178840.0000 0.1441 0.0892 0.0371 2.7001 3.0044 2.7663
178850.0000 0.1165 0.2329 0.0303 2.6990 2.7632 2.6714
178860.0000 0.0391 0.0962 -0.1694 2.7513 2.7105 2.7397
178870.0000 0.1168 -0.0000 -0.3156 2.8017 2.6584 2.7259
178880.0000 0.2539 -0.0616 -0.0551 2.7077 2.7277 2.6822
178890.0000 0.1462 -0.0187 -0.0733 3.0386 2.6875 2.6630
178900.0000 0.1222 0.0136 -0.0012 2.7607 2.7863 2.7929
178910.0000 0.0295 0.0995 -0.0718 2.7405 2.7280 2.6730
178920.0000 0.2422 0.1575 0.2201 2.8563 2.9549 2.8368
178930.0000 0.0558 0.0895 0.1727 2.6108 2.6846 2.8329
178940.0000 0.0819 -0.0327 0.1823 2.7803 2.8287 2.6772
178950.0000 0.0763 0.0718 -0.0734 2.5611 2.9146 2.8879
178960.0000 0.1548 0.1432 -0.0283 2.6229 2.7401 2.7275
178970.0000 0.2626 0.0749 -0.0943 2.7502 2.8293 2.7707
178980.0000 0.1757 -0.0318 0.1939 2.6781 2.8316 2.6476
178990.0000 0.1211 -0.0977 -0.1455 2.8567 2.7720 2.5647
179000.0000 -0.0131 0.1363 0.0766 2.7995 2.9195 2.5566
179010.0000 -0.0347 -0.0570 0.1292 2.9336 2.7913 2.7619
179020.0000 0.0453 0.0106 0.0004 2.7980 2.6857 2.7356
179030.0000 0.0114 -0.1880 0.1768 2.9000 2.7318 2.5655
179040.0000 0.0106 -0.1319 0.2451 2.7370 2.6835 2.5863
179050.0000 0.0799 0.0001 0.0487 2.8345 2.7242 2.8531
179060.0000 -0.0658 -0.0364 0.1362 3.0164 2.8754 2.8148
179070.0000 0.0439 -0.0604 0.1037 2.9289 2.8341 2.8041
179080.0000 -0.1123 -0.0489 0.0362 2.8003 2.6860 2.5612
179090.0000 -0.1612 -0.0008 -0.0912 2.8139 2.7301 2.7401
179100.0000 -0.1040 0.0557 -0.0693 2.8167 2.7014 2.6762
179110.0000 -0.0479 -0.0779 -0.0164 2.7904 2.7048 2.6591
179120.0000 0.0016 -0.1402 -0.0964 2.8928 2.6846 2.6786
179130.0000 -0.1284 0.0490 -0.0474 2.9974 2.6622 2.7696
179140.0000 -0.0229 -0.0016 -0.1157 2.7857 2.7237 2.7269
179150.0000 -0.0080 0.1909 -0.1600 2.8187 2.6236 2.8939
179160.0000 -0.0853 0.0569 -0.0358 2.8308 2.7298 2.9091
179170.0000 -0.0933 -0.1272 -0.0586 2.9186 2.7535 2.8597
179180.0000 -0.1481 0.0579 -0.1656 3.0457 2.8854 2.7763
179190.0000 -0.1880 0.0221 -0.1980 2.9060 2.7279 2.7173
179200.0000 -0.1136 -0.0709 -0.0857 2.9148 2.6678 2.8668
179210.0000 -0.2240 -0.1679 -0.2811 2.6321 2.6755 2.9577
179220.0000 -0.2665 -0.2554 -0.0110 2.7762 2.8132 2.7627
179230.0000 -0.2936 -0.1265 -0.0207 2.7014 2.8244 2.9334
179240.0000 -0.1493 -0.2985 0.0382 2.7087 2.7049 2.7451
179250.0000 -0.0948 -0.0634 -0.1370 2.7385 2.6311 2.6024
179260.0000 0.0143 -0.2646 0.0265 2.7145 2.6680 2.7879
179270.0000 0.0714 -0.1881 0.0514 2.6704 2.7030 2.8720
179280.0000 0.1479 -0.1135 0.1381 2.7295 2.8172 2.8897
179290.0000 0.1116 0.0125 0.0506 2.7898 2.6993 2.8425
179300.0000 0.0990 0.0229 0.1030 2.6809 2.6247 2.6912
179310.0000 0.0351 -0.0748 0.2025 2.8183 2.7625 2.6337
179320.0000 0.0646 -0.1035 0.1294 2.7925 2.8499 2.5451
179330.0000 -0.0387 -0.1712 -0.0589 2.7875 2.7819 2.5119
179340.0000 -0.0631 0.0563 -0.0457 2.7708 2.8760 2.7093
179350.0000 0.1620 -0.2043 0.0569 2.8112 2.7791 2.5941
179360.0000 -0.0081 -0.1724 -0.0550 2.8073 2.7673 2.8635
179370.0000 -0.1398 -0.2697 0.0168 2.8673 2.7811 2.6598
179380.0000 -0.0969 -0.2816 -0.0032 2.8597 2.8359 2.7174
179390.0000 -0.0240 -0.2070 0.0494 2.8168 2.8081 2.8294
179400.0000 -0.0666 -0.3200 0.0268 2.8630 2.6659 2.8474
179410.0000 -0.0945 -0.1923 0.0509 2.6709 2.6865 2.7325
179420.0000 -0.0691 -0.1385 0.0083 2.6074 2.8536 2.6483
179430.0000 0.0319 -0.1045 0.0961 2.7126 2.8438 2.7478
179440.0000 0.0151 0.0103 0.0391 2.6889 2.8475 2.7395
179450.0000 0.0655 -0.0155 0.0556 2.7339 2.6546 2.7324
179460.0000 -0.1291 0.0893 0.0418 2.7970 2.7610 2.6823
179470.0000 -0.2936 0.1031 0.0209 2.6706 2.6602 2.6679
179480.0000 0.0089 -0.0026 0.0153 2.6730 2.9412 2.7503
179490.0000 -0.1161 -0.0980 0.0358 2.6053 2.6056 2.6121
179500.0000 -0.0362 -0.1417 0.0457 2.6271 2.7545 2.8205
179510.0000 0.1789 -0.0750 0.0593 2.5669 2.6978 2.4553
179520.0000 0.1064 -0.0632 0.0332 2.5657 2.8401 2.7220
179530.0000 -0.0167 -0.0796 0.0790 2.7384 2.6799 2.7617
179540.0000 -0.2603 -0.2956 0.0577 2.8994 2.8500 2.6322
179550.0000 -0.0656 -0.1283 0.0279 2.5946 2.7547 2.6523
179560.0000 0.0971 -0.1760 -0.0435 2.7492 2.6097 2.7469
179570.0000 0.1768 -0.1161 0.0316 2.6355 2.6459 2.6599
179580.0000 0.0850 0.0931 0.0128 2.7211 2.7732 2.6483
179590.0000 0.1696 -0.0522 -0.0311 2.6097 2.6982 2.5832
179600.0000 0.1625 0.0466 0.0089 2.6131 2.6994 2.7212
179610.0000 -0.0629 -0.1448 -0.0572 2.7111 2.7390 2.6376
179620.0000 0.1278 -0.0767 0.0007 2.7330 2.7116 2.8780
179630.0000 -0.0410 -0.3254 -0.0473 2.8350 2.6469 2.6544
179640.0000 0.0388 -0.1834 -0.0271 2.6460 2.7180 2.5686
179650.0000 0.0198 -0.2165 0.0933 2.6420 2.6657 2.7345
179660.0000 0.1147 -0.2902 -0.0196 2.8105 2.7881 2.8378
179670.0000 -0.1097 -0.2059 -0.0948 2.7337 2.9412 2.6696
179680.0000 -0.0288 -0.2790 -0.0045 2.7729 2.7426 2.6785
179690.0000 -0.2357 -0.1886 -0.1682 2.5977 2.7320 2.6921
179700.0000 -0.0853 -0.0543 -0.1613 2.7345 2.6921 2.7565
179710.0000 -0.0336 -0.3105 -0.2206 2.6995 2.8611 2.8111
179720.0000 -0.0293 -0.3135 0.1058 2.7451 2.7939 2.8127
179730.0000 -0.0441 -0.2689 -0.0266 2.8686 2.7397 2.6001
179740.0000 -0.0391 -0.2228 -0.0826 2.7250 2.8540 2.7838
179750.0000 -0.0681 0.0109 -0.1370 2.7280 2.8454 2.6601
179760.0000 -0.0533 -0.2904 -0.0582 2.6871 2.8848 2.7016
179770.0000 0.1248 -0.1727 0.1020 2.7783 2.8651 2.6597
179780.0000 0.2385 -0.1808 0.1375 2.7687 2.8309 2.7920
179790.0000 0.1688 -0.1707 -0.0386 2.7115 2.8662 2.5442
179800.0000 -0.0083 -0.2980 -0.1103 2.5298 2.6850 2.6010
179810.0000 -0.0322 -0.0882 -0.0605 2.6243 2.5900 2.6378
179820.0000 -0.0666 -0.2679 0.0052 2.8394 2.7531 2.5913
179830.0000 -0.1860 -0.1791 -0.1575 2.7525 2.7793 2.8107
179840.0000 -0.2570 -0.1684 -0.0525 2.8331 2.7781 2.6487
179850.0000 -0.1949 -0.1172 -0.0997 2.7011 2.7259 2.6619
179860.0000 -0.0140 -0.1249 0.0465 2.8734 3.0007 2.8593
179870.0000 -0.0672 -0.0952 -0.0678 2.9465 2.6412 2.7264
179880.0000 0.0617 -0.0313 0.1004 2.9806 2.6912 2.8684
179890.0000 0.0177 0.1385 0.1934 2.8240 2.6341 2.7972
179900.0000 -0.0063 -0.0744 0.0602 2.7928 2.6846 2.7267
179910.0000 0.0027 -0.0013 0.0017 2.6823 2.7326 2.6954
179920.0000 0.1310 -0.0088 -0.1452 2.7487 2.7611 2.7412
179930.0000 0.0789 0.0877 0.0034 2.8174 2.7917 2.7266
179940.0000 0.1458 -0.0123 -0.1220 2.7167 2.6250 2.7245
179950.0000 -0.0571 0.2382 0.0393 2.7640 2.6460 2.6660
179960.0000 -0.0343 0.0837 0.1068 2.7291 2.7919 2.7408
179970.0000 0.0662 0.2046 -0.1070 2.6951 2.7258 2.7744
179980.0000 -0.0314 0.0769 -0.0723 2.7028 2.6808 2.7591
179990.0000 -0.0871 0.1723 -0.0922 2.8337 2.7114 2.7729
180000.0000 -0.0597 0.2675 -0.0019 2.7982 2.6024 2.6500
180010.0000 -0.1652 0.2138 0.1367 2.6371 2.6131 2.7463
180020.0000 0.0519 0.2000 -0.0909 2.8858 2.4913 2.6480
180030.0000 -0.1549 0.1900 0.0801 2.8088 2.6114 2.7135
180040.0000 0.1015 0.1417 -0.0421 2.8565 2.6247 2.7750
180050.0000 -0.0144 -0.1020 0.0130 2.8017 2.8074 2.7076
180060.0000 0.1167 -0.0231 0.0333 2.7626 2.4402 2.7457
180070.0000 0.1333 -0.0726 -0.0496 2.8564 2.6605 2.7119
180080.0000 -0.0615 0.0561 -0.1442 2.6792 2.5606 2.6560
180090.0000 -0.1787 0.1642 -0.0458 2.6287 2.6826 2.7369
180100.0000 0.0437 0.0291 0.2935 2.7490 2.8264 2.5544
180110.0000 -0.1426 -0.0466 -0.1017 2.8209 2.9663 2.8325
180120.0000 -0.0929 -0.1443 -0.0320 2.5928 2.5629 2.4907
180130.0000 -0.0788 -0.1246 0.1594 2.8236 2.4866 2.6141
180140.0000 -0.1465 -0.1818 0.0558 2.8980 2.8425 2.6635
180150.0000 0.0658 -0.1969 0.0222 2.7964 2.8043 2.8051
180160.0000 -0.0778 -0.1677 0.1534 2.8097 2.8227 2.9125
180170.0000 0.0258 -0.0429 -0.0372 2.8545 2.7997 2.8242
180180.0000 0.1886 0.0265 -0.1111 2.7116 2.9358 2.7691
180190.0000 0.2065 -0.1938 -0.0400 2.7171 2.6008 2.7431
180200.0000 0.1318 -0.0307 -0.1470 2.8448 2.6326 2.8183
180210.0000 0.3690 -0.0030 -0.0268 2.7937 2.5541 2.7436
180220.0000 0.0129 0.0252 -0.0955 2.7624 2.7936 2.8632
180230.0000 0.1554 0.1141 0.0004 2.5956 2.5267 2.5032
180240.0000 0.0553 0.0349 -0.0122 2.7228 2.7027 2.5999
180250.0000 0.0906 -0.0445 0.0100 2.8838 2.5931 2.5634
180260.0000 0.1119 0.0125 0.1356 2.6311 2.6369 2.6885
180270.0000 0.0239 -0.1058 0.1820 2.7633 2.9864 2.6174
180280.0000 0.1234 -0.1272 0.1700 2.7306 2.6957 2.5428
180290.0000 -0.1013 -0.0704 0.1814 2.6809 2.5440 2.5824
180300.0000 0.0125 -0.1822 0.0903 2.6952 2.9573 2.6190
