time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
30140.0000 0.2153 0.2057 -0.1205 2.7435 2.6925 2.7108
30150.0000 0.2824 0.2762 -0.1722 2.9264 2.8035 2.6734
30160.0000 0.1083 0.1985 -0.1495 2.8064 2.7086 2.6456
30170.0000 0.2092 0.1170 -0.2047 2.7918 2.7198 2.7688
30180.0000 0.0607 0.1608 -0.0708 2.6718 2.9481 2.8214
30190.0000 0.1155 0.2336 -0.1589 2.6930 2.9428 2.7012
30200.0000 0.0084 0.1047 -0.0062 2.5713 2.8440 2.8170
30210.0000 0.0602 0.1911 0.0039 2.4850 2.7538 2.7534
30220.0000 0.0410 0.2157 0.0165 2.6216 2.7007 2.8734
30230.0000 0.0826 0.0964 -0.0479 2.6427 2.6659 2.7003
30240.0000 0.1179 0.0254 -0.0759 2.6876 2.7554 2.5688
30250.0000 0.0303 0.2427 -0.2438 2.6018 2.6076 2.6126
30260.0000 -0.0089 0.0578 -0.2120 2.5979 2.5897 2.5814
30270.0000 -0.0240 0.0784 -0.1133 2.5992 2.6890 2.5551
30280.0000 0.0266 0.0691 -0.0888 2.7934 2.7390 2.6782
30290.0000 -0.0647 -0.0489 -0.0417 2.6291 2.8956 2.7394
30300.0000 0.0426 0.0662 0.0131 2.5875 2.6298 2.7394
30310.0000 0.0058 0.1447 -0.0169 2.7804 2.6070 2.8331
30320.0000 -0.0039 0.1085 0.0838 2.7097 2.6814 2.8289
30330.0000 0.0085 0.0583 0.0143 2.6000 2.7512 2.7717
30340.0000 0.1726 -0.0456 -0.0354 2.6858 2.5180 2.6329
30350.0000 0.0503 0.3865 -0.0034 2.7080 2.7510 2.6920
30360.0000 0.0101 0.1659 0.0770 2.7173 2.7459 2.7130
30370.0000 -0.0509 0.1203 -0.0131 2.5629 2.7429 2.6421
30380.0000 0.0005 0.1496 -0.0124 2.5636 2.8695 2.7078
30390.0000 0.1122 0.1287 0.0697 2.8278 2.5883 2.8906
30400.0000 0.0493 0.0689 -0.0980 2.8730 2.6211 2.8657
30410.0000 0.2819 0.1118 0.0770 2.8389 2.5530 2.7209
30420.0000 0.0161 0.1766 0.0101 2.6733 2.6364 2.6894
30430.0000 0.0435 0.2188 0.0508 2.5703 2.6296 2.5247
30440.0000 0.0260 0.0233 0.0929 2.6353 2.5831 2.6431
30450.0000 0.1221 0.0687 0.0455 2.7511 2.6877 2.6935
30460.0000 0.2054 -0.0077 0.1331 2.7616 2.7997 2.7546
30470.0000 0.2104 -0.0741 0.0559 2.6590 2.6509 2.6907
30480.0000 0.0239 -0.0657 0.1267 2.6197 2.5322 2.5441
30490.0000 0.0100 -0.0509 0.0088 2.8397 2.6524 2.8174
30500.0000 0.0751 -0.0448 0.0083 2.8204 2.6917 2.7476
30510.0000 0.0293 -0.0364 -0.1632 2.6767 2.5430 2.6904
30520.0000 0.1504 -0.0076 -0.1471 2.7526 2.6085 2.5581
30530.0000 0.1142 -0.0126 -0.1583 2.5767 2.5909 2.6836
30540.0000 -0.0073 0.0467 0.1275 2.7034 2.6757 2.6276
30550.0000 0.1047 -0.0475 0.0389 2.7433 2.7095 2.7153
30560.0000 -0.0407 -0.1788 0.0203 2.8125 2.7380 2.7412
30570.0000 0.0213 -0.0500 0.0913 2.6906 2.6349 2.6089
30580.0000 0.1670 0.0287 -0.0601 2.6892 2.6588 2.6814
30590.0000 0.1030 -0.0287 0.0047 2.6587 2.5918 2.7168
30600.0000 0.0518 -0.0399 -0.0146 2.6587 2.6035 2.6706
30610.0000 0.0728 0.0305 -0.0929 2.6456 2.4623 2.6860
30620.0000 0.0656 -0.0319 -0.1143 2.7156 2.6407 2.7012
30630.0000 0.0577 0.0028 0.0723 2.8952 2.6729 2.7053
30640.0000 0.1415 -0.1107 -0.0120 2.6678 2.5918 2.6345
30650.0000 0.0367 -0.0037 0.0789 2.5999 2.7710 2.7376
30660.0000 0.0537 0.0867 0.0130 2.5609 2.7159 2.6298
30670.0000 0.1444 -0.0154 -0.0162 2.7650 2.8254 2.6598
30680.0000 -0.0321 -0.0505 0.0787 2.6257 2.7516 2.8220
30690.0000 0.0337 -0.0789 -0.0237 2.5723 2.8443 2.8190
30700.0000 0.0401 0.0272 -0.0393 2.6313 2.7557 2.6477
30710.0000 0.0760 0.0588 0.1190 2.6067 2.7534 2.7729
30720.0000 0.0612 -0.0868 0.1082 2.6735 2.9761 2.7352
30730.0000 -0.0040 -0.2696 -0.0534 2.6477 2.8342 2.6410
30740.0000 0.0442 -0.1327 -0.0307 2.6961 2.7262 2.7179
30750.0000 0.0321 0.0358 -0.0116 2.6195 2.7512 2.6950
30760.0000 0.1512 -0.0691 -0.0119 2.7390 2.8408 2.8468
30770.0000 0.0336 0.0382 -0.0366 2.5611 2.6914 2.7770
30780.0000 -0.0365 0.0165 -0.2129 2.7417 2.6238 2.7265
30790.0000 -0.0363 -0.0425 -0.0478 2.7381 2.6397 2.6957
30800.0000 -0.0455 -0.2071 -0.0783 2.9227 2.6507 2.5645
30810.0000 -0.0345 -0.1369 -0.1026 2.9176 2.5880 2.5728
30820.0000 0.0128 -0.0577 -0.0510 2.8767 2.6694 2.7183
30830.0000 -0.0179 -0.0518 0.0621 2.8322 2.6764 2.8339
30840.0000 -0.0521 -0.0522 0.0444 2.7458 2.5424 2.6690
30850.0000 -0.0326 0.0065 -0.0280 2.8768 2.7386 2.7017
30860.0000 -0.0295 0.0294 -0.1302 2.6634 2.6228 2.7053
30870.0000 -0.0847 0.0032 -0.0569 2.6190 2.6404 2.6403
30880.0000 -0.0961 -0.1335 -0.0016 2.6877 2.5848 2.8146
30890.0000 -0.1191 0.0371 -0.0029 2.6963 2.5811 2.7294
30900.0000 -0.1095 0.0018 -0.1533 2.6390 2.5077 2.7384
30910.0000 -0.1561 0.0537 0.0841 2.6882 2.6916 2.7587
30920.0000 -0.1236 0.1793 -0.0527 2.7172 2.7795 2.7726
30930.0000 -0.0734 0.0935 -0.1749 2.7407 2.7366 2.6394
30940.0000 -0.0929 -0.0154 -0.0714 2.6083 2.6217 2.7920
30950.0000 -0.0006 0.0322 -0.1939 2.7555 2.6113 2.7918
30960.0000 -0.0192 0.0748 -0.1296 2.6908 2.6457 2.7146
30970.0000 0.0027 0.1362 -0.0455 2.8657 2.9265 2.8504
30980.0000 -0.2279 0.0359 -0.2066 2.7605 2.6231 2.9101
30990.0000 -0.1325 0.0272 -0.2587 2.6051 2.7431 2.8906
31000.0000 -0.1818 -0.1118 -0.1543 2.7647 2.6285 2.8437
31010.0000 -0.0765 -0.0233 -0.1685 2.6640 2.6995 2.8973
31020.0000 -0.0771 -0.0135 0.0240 2.7024 2.9189 2.7455
31030.0000 -0.1918 0.0847 -0.1303 2.8519 2.7393 2.6540
31040.0000 -0.0204 0.0944 -0.1062 2.7783 2.5708 2.7474
31050.0000 -0.0589 -0.0295 0.0651 2.6247 2.6960 2.6769
31060.0000 -0.1104 -0.0699 -0.1424 2.7400 2.7096 2.6945
31070.0000 -0.0653 -0.0864 0.0595 2.7794 2.7555 2.6776
31080.0000 -0.0890 0.0121 -0.0293 2.7947 2.7027 2.9211
31090.0000 -0.1493 0.0834 0.0880 3.0070 2.7187 2.7736
31100.0000 -0.1562 0.0921 0.0594 2.7243 2.7320 2.8774
31110.0000 -0.0802 0.0110 0.0625 2.6510 2.8271 2.8940
31120.0000 0.0110 0.1984 0.1260 2.7243 2.7978 2.7137
31130.0000 -0.0537 0.1440 0.0624 2.6240 2.7249 2.8009
31140.0000 -0.1267 0.0435 -0.0471 2.6651 2.5576 2.9035
31150.0000 -0.1162 0.1369 0.1673 2.7042 2.5655 2.7270
31160.0000 -0.1834 0.1010 0.1970 2.7751 2.6651 2.8035
31170.0000 -0.1653 0.0439 0.0220 2.7896 2.7301 2.8136
31180.0000 -0.0799 0.2347 0.0433 2.7771 2.7814 2.5515
31190.0000 -0.4024 0.2050 0.0724 2.5346 2.7096 2.7573
31200.0000 -0.1583 0.0636 0.0790 2.6027 2.5854 2.8811
31210.0000 -0.1251 -0.0410 0.0250 2.7916 2.6183 2.9928
31220.0000 -0.2810 0.0312 0.1057 2.6974 2.6857 2.8161
31230.0000 -0.2179 -0.0263 0.2093 2.8568 2.7789 2.6936
31240.0000 -0.1716 0.0839 0.0492 2.8091 2.7677 2.8750
31250.0000 -0.2018 -0.0148 0.1903 2.8763 2.8111 2.8862
31260.0000 -0.0029 0.0225 0.1502 2.8263 2.8840 2.8050
31270.0000 -0.1951 0.0010 0.0437 2.7059 2.7662 2.8169
31280.0000 0.0250 -0.0293 0.1734 2.6497 2.7461 2.7290
31290.0000 -0.1164 -0.0468 0.2536 2.6534 2.8467 2.8647
31300.0000 -0.0792 0.0625 0.0241 2.7316 2.6547 2.8756
31310.0000 -0.0997 -0.0064 0.1385 2.6030 2.7244 2.7853
31320.0000 -0.1381 0.1329 0.0236 2.5954 2.6623 2.6818
31330.0000 -0.1729 0.0914 -0.0107 2.7770 2.7109 2.7233
31340.0000 -0.3159 0.0920 -0.0030 2.5976 2.6840 2.8397
31350.0000 -0.0284 -0.0336 -0.0553 2.6027 2.7896 2.7950
31360.0000 -0.1740 0.1078 0.1536 2.6928 2.5335 2.6856
31370.0000 0.0361 0.1265 0.1474 2.5592 2.4154 2.5200
31380.0000 -0.0878 -0.0404 0.0848 2.6680 2.5807 2.6157
31390.0000 0.0158 0.0682 0.0743 2.6067 2.4832 2.6602
31400.0000 -0.0470 0.0457 -0.0903 2.6025 2.6332 2.6838
31410.0000 -0.0928 0.1557 -0.0340 2.8024 2.7267 2.6263
31420.0000 -0.0689 0.1391 -0.0186 2.6980 2.7144 2.7082
31430.0000 -0.0903 0.0818 -0.1192 2.7013 2.7140 2.7585
31440.0000 -0.3281 0.2364 0.0360 2.7126 2.6001 2.6920
31450.0000 -0.2154 0.3341 -0.1188 2.8134 2.7080 2.7407
31460.0000 -0.1526 0.2461 -0.0306 2.6886 2.7430 2.6111
31470.0000 -0.2731 0.2416 -0.0869 2.5305 2.7032 2.6886
31480.0000 -0.0716 0.1915 0.0227 2.4673 2.7624 2.8496
31490.0000 -0.1623 0.4303 0.0581 2.6647 2.7897 2.9541
31500.0000 -0.2151 0.3809 0.1652 2.6619 2.7385 2.9592
31510.0000 -0.0573 0.2611 0.1732 2.8568 2.8831 2.8358
31520.0000 -0.0660 0.3018 0.1495 2.6700 2.5908 2.7654
31530.0000 -0.0712 0.2569 0.1478 2.6991 2.6047 2.9371
31540.0000 -0.1314 0.2095 0.1458 2.8025 2.5044 2.7366
31550.0000 -0.0492 0.1840 0.1621 2.7418 2.5541 2.7736
31560.0000 -0.1037 0.3467 0.1490 2.6098 2.6692 2.7336
31570.0000 -0.0340 0.2269 0.1371 2.5987 2.5883 2.9244
31580.0000 -0.0642 0.3866 0.2646 2.6940 2.4994 2.9078
31590.0000 -0.0111 0.2359 0.1411 2.7538 2.5848 2.7610
31600.0000 -0.0066 0.1035 -0.0491 2.8022 2.7120 2.7324
31610.0000 0.0180 0.2932 -0.0263 2.7453 2.6279 2.7321
31620.0000 -0.0547 0.1014 -0.0493 2.8051 2.5586 2.6780
31630.0000 0.0419 0.1222 -0.1505 2.7961 2.6962 2.6886
31640.0000 -0.0172 0.2063 -0.1589 2.7247 2.6553 2.7349
31650.0000 -0.0023 0.0871 -0.0676 2.8393 2.6688 2.6506
31660.0000 0.0424 0.2111 -0.0465 2.5834 2.6095 2.6049
31670.0000 0.0055 0.3228 0.0103 2.6420 2.5699 2.5858
31680.0000 0.0312 0.1952 -0.0541 2.6545 2.6153 2.6092
31690.0000 0.0893 0.2633 0.1580 2.6773 2.7000 2.6958
31700.0000 -0.1156 0.0804 -0.0242 2.6842 2.7148 2.8061
31710.0000 -0.1691 0.2036 0.1476 2.6764 2.6283 2.6196
31720.0000 0.0639 0.1742 0.0657 2.7557 2.6275 2.7585
31730.0000 0.0393 0.1104 -0.0343 2.7760 2.5727 2.7153
31740.0000 0.0121 0.2478 -0.0610 2.7028 2.5484 2.6142
31750.0000 0.0215 0.1544 -0.1834 2.6916 2.5139 2.6504
31760.0000 0.0395 0.2108 -0.0425 2.6934 2.3687 2.5535
31770.0000 -0.1171 0.2150 -0.0507 2.8754 2.5377 2.8241
31780.0000 -0.0129 0.2568 -0.1103 2.7167 2.5746 2.7840
31790.0000 -0.0402 0.3737 -0.1239 2.7798 2.6651 2.6474
31800.0000 0.0602 0.2146 -0.0305 2.7654 2.6387 2.8360
31810.0000 -0.1417 0.1478 0.0006 2.7774 2.8323 2.7426
31820.0000 -0.0056 0.2158 -0.1128 2.6257 2.6163 2.7730
31830.0000 0.0316 0.1864 -0.0379 2.5623 2.7041 2.8595
31840.0000 0.0975 0.3601 0.0127 2.5056 2.6265 2.6854
31850.0000 0.0179 0.0810 0.0047 2.7388 2.9525 2.7641
31860.0000 0.1252 0.0323 -0.0463 2.6822 2.8184 2.8939
31870.0000 0.0267 0.2163 -0.1160 2.6236 2.7177 2.6217
31880.0000 0.0794 0.1892 -0.1383 2.6609 2.6740 2.7551
31890.0000 0.1372 0.1533 -0.0770 2.5961 2.7697 2.7234
31900.0000 -0.0719 0.0849 -0.0715 2.6187 2.7946 2.7157
31910.0000 0.1249 0.1805 -0.0475 2.6134 2.7098 2.7284
31920.0000 0.0739 0.1740 -0.1802 2.7311 2.7579 2.7117
31930.0000 0.0992 0.1762 -0.1855 2.6883 2.5462 2.5370
31940.0000 0.0969 0.1855 -0.0675 2.6795 2.5299 2.6754
31950.0000 0.2044 0.0969 -0.1906 2.7312 2.8418 2.6662
31960.0000 0.3126 0.0697 -0.1611 2.6370 2.8386 2.7143
31970.0000 0.3736 0.1092 -0.2508 2.8517 2.5799 2.6887
31980.0000 0.1688 0.1045 -0.1350 2.7165 2.8749 2.6807
31990.0000 0.2544 0.0745 -0.0802 2.8168 2.7668 2.7053
32000.0000 0.1785 0.0114 -0.1089 2.8892 2.6986 2.7230
32010.0000 0.1122 0.1147 -0.1023 2.7366 2.5474 2.7283
32020.0000 0.0800 0.1357 -0.0264 2.5531 2.5899 2.6419
32030.0000 0.2521 -0.0559 -0.0879 2.5852 2.6516 2.6565
32040.0000 0.1674 -0.0289 -0.1235 2.4835 2.4979 2.6762
32050.0000 0.3029 0.0702 -0.2340 2.7065 2.6596 2.9029
32060.0000 0.2313 0.1166 -0.1040 2.6010 2.7898 2.8777
32070.0000 0.2114 -0.0589 -0.0593 2.6898 2.7401 2.6065
32080.0000 0.0793 -0.0188 -0.1378 2.4817 2.6721 2.6775
32090.0000 0.1330 0.0472 -0.2070 2.5705 2.5907 2.4657
32100.0000 0.1194 0.0289 -0.1171 2.6358 2.7773 2.6209
32110.0000 0.2669 0.0785 -0.0855 2.6647 2.6466 2.6272
32120.0000 0.3149 0.1437 -0.1162 2.6613 2.7374 2.4379
32130.0000 0.2700 0.1170 -0.1569 2.8765 2.6283 2.4573
32140.0000 0.2209 0.0623 -0.2333 2.7884 2.8822 2.5792
32150.0000 0.1329 -0.0002 -0.0843 2.8531 2.8354 2.6227
32160.0000 0.1720 0.1394 -0.0693 2.6113 2.6591 2.5215
32170.0000 0.0082 0.0257 -0.0200 2.6254 2.7074 2.5441
32180.0000 -0.0438 0.0624 0.0314 2.8971 2.6212 2.7634
32190.0000 0.0029 0.1099 0.0794 2.7398 2.8582 2.7644
32200.0000 0.0084 0.1213 -0.0399 2.6297 2.8492 2.6682
32210.0000 0.2167 0.1593 -0.1690 2.6022 2.8907 2.8339
32220.0000 0.0471 0.1513 0.0396 2.7303 2.7139 2.7333
32230.0000 -0.0655 0.0152 0.0565 2.7366 2.7809 2.5968
32240.0000 0.0081 0.1228 -0.0691 2.8018 2.7105 2.7215
32250.0000 0.0320 0.0595 0.0548 2.6254 2.8469 2.7082
32260.0000 0.0327 0.0617 -0.0006 2.8982 2.7840 2.6662
32270.0000 0.0180 0.1481 0.0900 2.7713 2.7995 2.6531
32280.0000 0.1121 0.0843 0.1387 2.8253 2.7325 2.7715
32290.0000 0.0590 0.1999 -0.1044 2.6102 2.7704 2.6285
32300.0000 0.2525 0.0082 0.0652 2.7965 2.5894 2.6839
32310.0000 0.2099 0.1712 -0.0400 2.8244 2.5763 2.6964
32320.0000 0.1474 0.2419 -0.0881 2.8864 2.6107 2.4990
32330.0000 0.0217 0.2401 0.1720 2.9184 2.7113 2.6369
32340.0000 0.0732 0.1650 0.2250 2.9091 2.5999 2.6267
32350.0000 0.1521 0.1777 0.1667 2.8748 2.6640 2.6323
32360.0000 0.1715 0.2334 0.1054 2.7935 2.6610 2.8852
32370.0000 0.1247 0.2467 0.0148 2.7039 2.6814 2.5289
32380.0000 0.0306 0.3139 -0.0713 2.8227 2.6645 2.6593
32390.0000 0.1910 0.2992 -0.1107 2.8474 2.7557 2.4617
32400.0000 0.0928 0.1715 -0.1248 2.8235 2.7089 2.5711
32410.0000 0.1013 0.2634 0.0028 2.8400 2.6252 2.6333
32420.0000 0.1386 0.2915 0.0319 2.8121 2.6940 2.5643
32430.0000 0.1143 0.3018 0.0531 2.7603 2.4909 2.6907
32440.0000 0.1031 0.2517 0.0038 2.7361 2.6705 2.5232
32450.0000 -0.0666 0.2505 -0.0937 2.7323 2.4815 2.6864
32460.0000 -0.0569 0.2058 0.1230 2.6943 2.5403 2.4735
32470.0000 -0.0222 0.1105 0.0294 2.5410 2.5141 2.7090
32480.0000 -0.1511 0.0463 0.0442 2.5182 2.6219 2.7244
32490.0000 -0.0572 0.0821 0.0950 2.5069 2.5574 2.5288
32500.0000 0.0121 0.1323 0.0909 2.6311 2.7483 2.6533
32510.0000 -0.0482 0.2274 0.0649 2.5297 2.5652 2.7684
32520.0000 -0.1094 0.2696 0.1243 2.6213 2.5927 2.6038
32530.0000 -0.0616 0.1634 0.1211 2.6344 2.6289 2.8240
32540.0000 0.0540 0.1645 0.2199 2.6157 2.5255 2.8084
32550.0000 -0.0132 0.1128 0.0703 2.6284 2.6719 2.8496
32560.0000 -0.1504 0.1428 0.0245 2.6131 2.6177 2.8324
32570.0000 -0.1270 0.0808 -0.0354 2.6748 2.6400 2.6596
32580.0000 0.0367 0.1939 0.0993 2.7376 2.7578 2.7401
32590.0000 -0.0658 0.1479 0.0391 2.7259 2.7197 2.7514
32600.0000 -0.1014 0.1483 -0.0416 2.7230 2.7320 2.7909
32610.0000 -0.0716 0.0331 0.0154 2.6262 2.6962 2.7986
32620.0000 -0.0404 0.2309 0.0127 2.6501 2.7001 2.8422
32630.0000 -0.0105 0.2387 -0.0932 2.7190 2.7731 2.7294
32640.0000 -0.0160 0.1680 0.0075 2.7136 2.7226 2.8742
32650.0000 0.0722 0.1516 0.1420 2.7342 2.8824 2.9216
32660.0000 0.0665 0.1523 0.0506 2.7665 2.8840 2.8761
32670.0000 -0.0969 0.2231 0.0917 2.8780 2.8378 2.8703
32680.0000 0.0557 0.0921 0.2570 2.7376 2.6943 2.7982
32690.0000 0.0828 0.0995 0.2572 2.7865 2.8850 2.6540
32700.0000 0.0322 0.0589 0.1423 2.6492 2.8540 2.6676
32710.0000 -0.0031 0.1883 0.1487 2.6576 2.8414 2.6480
32720.0000 -0.0875 0.1551 0.2285 2.7373 2.6244 2.6618
32730.0000 -0.0755 0.1709 0.1709 2.9109 2.6358 2.8131
32740.0000 -0.0447 0.1466 0.1039 2.7663 2.5667 2.6558
32750.0000 -0.0329 0.2308 0.1482 2.6779 2.7407 2.6652
32760.0000 0.0603 0.1460 0.2199 2.7592 2.7613 2.6874
32770.0000 0.1147 0.3383 0.1547 2.8106 2.6798 2.7794
32780.0000 0.0194 0.1845 0.3278 2.6390 2.8480 2.7184
32790.0000 -0.0021 0.0533 0.2743 2.7735 2.7226 2.7969
32800.0000 0.0553 0.0980 0.0980 2.7681 2.4760 2.5946
32810.0000 -0.0289 0.1884 0.0624 2.7894 2.6507 2.6493
32820.0000 -0.0269 0.1051 0.0426 2.9365 2.7021 2.6253
32830.0000 -0.1463 0.0479 0.1199 2.9677 2.8157 2.8790
32840.0000 -0.0652 0.0174 0.1895 2.9549 2.7221 2.7344
32850.0000 0.0455 0.0890 0.0693 2.8575 2.7534 2.7272
32860.0000 0.0912 0.1993 -0.0646 2.7838 2.9452 3.0020
32870.0000 0.0870 0.0806 0.0122 2.8253 2.6859 2.7478
32880.0000 0.2564 0.1261 -0.0898 2.8727 2.7862 2.6963
32890.0000 0.0370 0.1258 -0.1218 2.6897 2.7117 2.8781
32900.0000 0.0100 0.2165 -0.2273 2.6082 2.7416 2.8109
32910.0000 0.0256 0.1379 -0.0046 2.7654 2.7251 2.8328
32920.0000 0.0540 0.1316 0.0932 2.6673 2.7094 2.7320
32930.0000 0.0281 0.0798 -0.1139 2.6628 2.8578 2.8201
32940.0000 0.1748 0.2412 0.0215 2.7587 2.6285 2.6601
32950.0000 0.1745 0.2082 -0.1273 2.6431 2.6079 2.7397
32960.0000 -0.0080 0.0773 -0.0400 2.5818 2.6392 2.7674
32970.0000 0.0323 0.0331 0.0223 2.7032 2.5720 2.7156
32980.0000 0.0550 0.1308 0.0587 2.7846 2.6122 3.0351
32990.0000 0.0542 0.2661 -0.0123 2.6623 2.5754 2.9880
33000.0000 0.2524 0.2502 -0.0220 2.5419 2.7252 2.8639
33010.0000 -0.0042 0.2422 -0.0224 2.6513 2.7594 2.8087
33020.0000 0.0998 0.2847 -0.0592 2.8144 2.8111 2.7808
33030.0000 0.1643 0.1662 -0.0296 2.5278 2.7909 2.8143
33040.0000 0.1364 0.2219 -0.0084 2.6777 2.5440 2.7829
33050.0000 0.2277 0.1658 -0.0652 2.7745 2.6236 2.7933
33060.0000 0.1561 0.2133 -0.0673 2.6238 2.6046 2.8698
33070.0000 0.1686 0.1415 -0.0431 2.6604 2.6471 2.6710
33080.0000 0.2925 0.2218 -0.1860 2.6958 2.5835 2.8105
33090.0000 0.4175 0.1121 -0.0020 2.5802 2.7296 2.5897
33100.0000 0.2202 0.1338 -0.0475 2.6359 2.5809 2.5389
33110.0000 0.1873 0.2373 -0.0920 2.9016 2.6215 2.5459
33120.0000 0.1640 0.0693 0.0704 2.9051 2.6553 2.5532
33130.0000 0.2677 0.2896 0.1109 2.6618 2.7298 2.6153
33140.0000 0.1304 0.0146 -0.0527 2.8389 2.6137 2.5883
33150.0000 0.0033 0.0361 0.0086 2.7009 2.6072 2.6244
33160.0000 0.0840 0.0684 -0.1299 2.6298 2.6512 2.6071
33170.0000 0.1859 0.0489 0.0465 2.7415 2.6654 2.7271
33180.0000 0.1406 0.0941 0.0230 2.8199 2.8360 2.7927
33190.0000 0.0489 0.1219 0.0726 2.6854 2.7772 2.6769
33200.0000 0.0777 0.1351 -0.0519 2.7883 2.6284 2.7560
33210.0000 0.0351 0.0365 -0.0341 2.7061 2.8801 2.6125
33220.0000 0.1545 0.2053 0.0716 2.7049 2.8598 2.7994
33230.0000 0.0562 0.0972 0.1118 2.6924 2.8959 2.6225
33240.0000 -0.0061 0.0524 0.0329 2.5774 2.6184 2.8121
33250.0000 0.1156 0.1470 0.0418 2.5063 2.6711 2.8787
33260.0000 0.1243 0.0533 0.1280 2.7916 2.7637 2.7585
33270.0000 0.0785 0.0171 -0.0118 2.7004 2.6277 2.7287
33280.0000 -0.0012 0.1682 0.1312 2.8064 2.7643 2.8736
33290.0000 -0.0599 0.1510 0.1019 2.8069 2.8895 2.8671
33300.0000 0.1156 0.1024 0.0238 2.8243 2.7587 2.8260
33310.0000 0.0888 0.1318 0.0454 2.8265 2.8378 2.8980
33320.0000 -0.1583 -0.0376 0.0540 2.8921 2.7295 2.7200
33330.0000 0.0380 0.0292 0.0144 2.7398 2.7679 2.7664
33340.0000 0.0372 -0.1196 -0.1010 2.9356 2.8668 2.9173
33350.0000 -0.0363 -0.0745 -0.1852 2.8569 2.7397 2.9240
33360.0000 -0.1030 0.0247 0.0110 2.7294 2.7708 2.7861
33370.0000 -0.0205 -0.0297 -0.0666 2.7595 2.7169 2.7619
33380.0000 0.1135 -0.0808 -0.0670 2.7601 2.7241 2.8500
33390.0000 0.1204 -0.1198 -0.0853 2.6903 2.7710 2.8873
33400.0000 0.0346 0.0253 0.0344 2.8330 2.7175 2.8921
33410.0000 -0.1070 0.0856 0.0661 2.7206 2.5584 2.7699
33420.0000 -0.0130 -0.0189 0.0060 2.8164 2.6522 2.6726
33430.0000 -0.0897 -0.0457 -0.0546 2.5889 2.6122 2.7006
33440.0000 -0.0349 -0.1109 -0.0691 2.7713 2.8076 2.8212
33450.0000 0.1651 -0.1097 0.0725 2.7690 2.6300 2.7678
33460.0000 0.0080 -0.0432 0.0607 2.8726 2.6275 2.6814
33470.0000 0.1537 -0.0614 0.0369 2.7118 2.5071 2.6687
33480.0000 0.0446 0.0477 0.0113 2.6746 2.6145 2.7975
33490.0000 0.0969 0.0572 -0.0204 2.7081 2.7292 2.7761
33500.0000 -0.0987 0.1427 0.0212 2.6350 2.6189 2.7366
33510.0000 0.0376 0.0705 0.0440 2.6925 2.7698 2.8325
33520.0000 -0.0617 0.0425 0.0078 2.7384 2.7699 2.7296
33530.0000 -0.0065 0.0894 0.1484 2.8107 2.7923 2.8045
33540.0000 0.0133 0.1027 0.1215 2.7490 2.6943 2.6996
33550.0000 -0.0254 0.0406 0.0328 2.7554 2.7567 2.7110
33560.0000 -0.0047 -0.0204 0.0730 2.7004 2.5756 2.7111
33570.0000 0.1358 -0.0146 -0.0418 2.7469 2.7000 2.7256
33580.0000 0.1226 0.0215 -0.0864 2.8610 2.7804 2.7733
33590.0000 0.0261 -0.0655 -0.0857 2.8653 2.6760 2.8253
33600.0000 0.1489 -0.0787 -0.0284 2.9463 2.7372 2.6290
33610.0000 0.0150 -0.0299 -0.0316 3.0210 2.8397 2.7922
33620.0000 -0.1110 -0.0712 0.1664 2.7534 2.5610 2.6853
33630.0000 0.0206 -0.0191 0.0797 3.0073 2.6802 2.8357
33640.0000 0.0152 -0.1947 -0.0155 2.8609 2.8643 2.7045
33650.0000 -0.0477 -0.1589 -0.0666 2.8675 2.8186 2.7267
33660.0000 0.0189 -0.0953 -0.0802 2.8815 2.8190 2.7834
33670.0000 0.1015 -0.1514 0.2532 2.8179 2.6616 2.7840
33680.0000 -0.0262 0.0998 0.2255 2.8726 2.7161 2.6536
33690.0000 -0.0864 -0.1016 0.0482 2.9820 2.8803 2.6737
33700.0000 -0.1000 -0.0011 -0.0215 2.9911 2.7990 2.6433
33710.0000 0.0810 0.1177 0.0386 2.9078 2.7397 2.7445
33720.0000 0.1036 0.0249 0.1652 2.6951 2.7745 2.6781
33730.0000 -0.0686 0.0017 0.0322 2.8093 2.7767 2.8263
33740.0000 -0.1038 0.1006 0.0380 2.5870 2.7008 2.6301
33750.0000 -0.1183 0.1712 -0.0200 2.6890 2.7409 2.7964
33760.0000 -0.0612 0.0856 -0.1299 2.6946 2.6935 2.8254
33770.0000 -0.1389 0.1135 0.0154 2.8053 2.7462 2.7517
33780.0000 -0.1595 -0.0110 0.0135 2.7838 2.6780 2.6348
33790.0000 -0.0571 -0.0088 0.0823 2.9337 2.8124 2.8304
33800.0000 -0.1144 -0.0040 0.1509 2.7662 2.6580 2.6436
33810.0000 -0.0029 0.0218 -0.0578 2.7292 2.8124 2.7204
33820.0000 -0.1348 -0.0060 -0.0393 2.7590 2.7833 2.7128
33830.0000 -0.0806 -0.0746 -0.0441 2.7412 2.7800 2.6992
33840.0000 -0.1435 0.0014 0.1249 2.8392 2.7102 2.6484
33850.0000 -0.0260 -0.0625 0.0854 2.6988 2.6914 2.6989
33860.0000 -0.1248 -0.1018 0.2177 2.6465 2.7297 2.8738
33870.0000 -0.0045 0.0958 0.1097 2.7640 2.7545 2.6701
33880.0000 0.0534 0.0409 0.0838 2.8573 2.8134 2.7655
